PRODUCT.01	DVD	GAINAX	GAINAX
PRODUCT.02	DVD	GONZO	GONZO
PRODUCT.03	DVD	Production I.G	Production I.G
PRODUCT.04	DVD	サンライズ	サンライズ
PRODUCT.05	DVD	ボンズ	ボンズ
PRODUCT.06	DVD	京都アニメーション	京都アニメーション
PRODUCT.07	DVD	バンダイビジュアル	バンダイビジュアル
PRODUCT.08	DVD	アニプレックス	アニプレックス
PRODUCT.09	DVD	角川エンタテインメント	角川エンタテインメント	12923111
PRODUCT.10	DVD	エイベックス	エイベックス	12923111
PRODUCT.11	DVD	キングレコード	キングレコード	12923111
